id_parliament,First name,Last name,Full name,Party,Government position,Phone,Parliamentary phone number,Constituency phone number,Parliamentary email address,Constituency email address
4922,The,Bishop of Chelmsford,The Lord Bishop of Chelmsford,Bishops,,020 7219 5353 / 01277 352001,020 7219 5353 / 01277 352001,,Bishop.Chelmsford@chelmsford.anglican.org,
4695,The,Bishop of Chichester,The Lord Bishop of Chichester,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
5402,The,Bishop of Coventry,The Lord Bishop of Coventry,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
4714,The,Bishop of Derby,The Lord Bishop of Derby,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
4540,The,Bishop of Gloucester,The Lord Bishop of Gloucester,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
4933,The,Bishop of Guildford,The Lord Bishop of Guildford,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
5003,The,Bishop of Hereford,The Lord Bishop of Hereford,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
4349,The,Bishop of Leeds,The Lord Bishop of Leeds,Bishops,,020 7219 5353,020 7219 5353,,bainesn@parliament.uk,
4947,The,Bishop of Leicester,The Lord Bishop of Leicester,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
4954,The,Bishop of Lichfield,The Lord Bishop of Lichfield,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
4319,The,Bishop of Lincoln,The Lord Bishop of Lincoln,Bishops,,020 7219 5353,020 7219 5353,,bishop.lincoln@lincoln.anglican.org,
4696,The,Bishop of London,The Lord Bishop of London,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
4878,The,Bishop of Manchester,The Lord Bishop of Manchester,Bishops,,020 7219 5353,020 7219 5353,,walkerdb@parliament.uk,
4996,The,Bishop of Newcastle,The Lord Bishop of Newcastle,Bishops,,020 7219 5353,020 7219 5353,,hartleyh@parliament.uk,
4279,The,Bishop of Oxford,The Lord Bishop of Oxford,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
5371,The,Bishop of Peterborough,The Lord Bishop of Peterborough,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
4980,The,Bishop of Sheffield,The Lord Bishop of Sheffield,Bishops,,0207 219 5353,0207 219 5353,,wilcoxp@parliament.uk,
4345,The,Bishop of Southwark,The Lord Bishop of Southwark,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
4940,The,Bishop of Southwell and Nottingham,The Lord Bishop of Southwell and Nottingham,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
5004,The,Bishop of Winchester,The Lord Bishop of Winchester,Bishops,,020 7219 5353,020 7219 5353,,contactholmember@parliament.uk,
